,close_NVDA,close_MSFT,close_AMD,close_AVGO,close_GOOGL,close_META,close_TSLA,close_PLTR,close_SMCI,close_INTC,close_QQQ,close_SPY,volume_NVDA,volume_MSFT,volume_AMD,volume_AVGO,volume_GOOGL,volume_META,volume_TSLA,volume_PLTR,volume_SMCI,volume_INTC,volume_QQQ,volume_SPY
2020-11-22 18:00:00,13.047918319702148,202.25538635253906,84.63999938964844,34.25872802734375,86.22430419921875,268.0475769042969,163.20333862304688,18.149999618530273,2.99399995803833,41.03370666503906,281.6454772949219,331.2602233886719,85272000.0,5710775.0,8752100.0,4035000.0,6923500.0,4528675.0,24683925.0,18026000.0,1006250.0,6049825.0,6476825.0,17604325.0
2020-11-23 00:00:00,13.100013732910156,201.9862518310547,85.30999755859375,34.58672332763672,85.78631591796875,266.7853088378906,173.9499969482422,21.040000915527344,2.936000108718872,41.639408111572266,281.6551818847656,333.2459716796875,90339000.0,6420875.0,11626250.0,3053000.0,5632500.0,5247700.0,37695225.0,21179075.0,883750.0,8872400.0,6718900.0,15807650.0
2020-11-23 06:00:00,13.100013732910156,201.9862518310547,85.30999755859375,34.58672332763672,85.78631591796875,266.7853088378906,173.9499969482422,21.040000915527344,2.936000108718872,41.639408111572266,281.6551818847656,333.2459716796875,90339000.0,6420875.0,11626250.0,3053000.0,5632500.0,5247700.0,37695225.0,21179075.0,883750.0,8872400.0,6718900.0,15807650.0
2020-11-23 12:00:00,13.100013732910156,201.9862518310547,85.30999755859375,34.58672332763672,85.78631591796875,266.7853088378906,173.9499969482422,21.040000915527344,2.936000108718872,41.639408111572266,281.6551818847656,333.2459716796875,90339000.0,6420875.0,11626250.0,3053000.0,5632500.0,5247700.0,37695225.0,21179075.0,883750.0,8872400.0,6718900.0,15807650.0
2020-11-23 18:00:00,13.100013732910156,201.9862518310547,85.30999755859375,34.58672332763672,85.78631591796875,266.7853088378906,173.9499969482422,21.040000915527344,2.936000108718872,41.639408111572266,281.6551818847656,333.2459716796875,90339000.0,6420875.0,11626250.0,3053000.0,5632500.0,5247700.0,37695225.0,21179075.0,883750.0,8872400.0,6718900.0,15807650.0
2020-11-24 00:00:00,12.918314933776855,205.59127807617188,85.06999969482422,35.05413055419922,87.59088134765625,275.2232971191406,185.1266632080078,23.81999969482422,2.9089999198913574,42.498226165771484,285.6124267578125,338.6157531738281,86625000.0,8494925.0,9209800.0,3363750.0,6996000.0,4232600.0,40236375.0,28867200.0,1146500.0,8475300.0,6129200.0,15603975.0
2020-11-24 06:00:00,12.918314933776855,205.59127807617188,85.06999969482422,35.05413055419922,87.59088134765625,275.2232971191406,185.1266632080078,23.81999969482422,2.9089999198913574,42.498226165771484,285.6124267578125,338.6157531738281,86625000.0,8494925.0,9209800.0,3363750.0,6996000.0,4232600.0,40236375.0,28867200.0,1146500.0,8475300.0,6129200.0,15603975.0
2020-11-24 12:00:00,12.918314933776855,205.59127807617188,85.06999969482422,35.05413055419922,87.59088134765625,275.2232971191406,185.1266632080078,23.81999969482422,2.9089999198913574,42.498226165771484,285.6124267578125,338.6157531738281,86625000.0,8494925.0,9209800.0,3363750.0,6996000.0,4232600.0,40236375.0,28867200.0,1146500.0,8475300.0,6129200.0,15603975.0
2020-11-24 18:00:00,12.918314933776855,205.59127807617188,85.06999969482422,35.05413055419922,87.59088134765625,275.2232971191406,185.1266632080078,23.81999969482422,2.9089999198913574,42.498226165771484,285.6124267578125,338.6157531738281,86625000.0,8494925.0,9209800.0,3363750.0,6996000.0,4232600.0,40236375.0,28867200.0,1146500.0,8475300.0,6129200.0,15603975.0
2020-11-25 00:00:00,13.19447135925293,205.60084533691406,86.70999908447266,34.929012298583984,87.60230255126953,273.9014587402344,191.3333282470703,29.049999237060547,2.930999994277954,42.53438949584961,287.367919921875,338.09375,64979000.0,5253225.0,10337425.0,2946750.0,4900000.0,3116750.0,36697650.0,50640925.0,689250.0,7031725.0,5831700.0,11332725.0
2020-11-25 06:00:00,13.19447135925293,205.60084533691406,86.70999908447266,34.929012298583984,87.60230255126953,273.9014587402344,191.3333282470703,29.049999237060547,2.930999994277954,42.53438949584961,287.367919921875,338.09375,64979000.0,5253225.0,10337425.0,2946750.0,4900000.0,3116750.0,36697650.0,50640925.0,689250.0,7031725.0,5831700.0,11332725.0
2020-11-25 12:00:00,13.19447135925293,205.60084533691406,86.70999908447266,34.929012298583984,87.60230255126953,273.9014587402344,191.3333282470703,29.049999237060547,2.930999994277954,42.53438949584961,287.367919921875,338.09375,64979000.0,5253225.0,10337425.0,2946750.0,4900000.0,3116750.0,36697650.0,50640925.0,689250.0,7031725.0,5831700.0,11332725.0
2020-11-25 18:00:00,13.19447135925293,205.60084533691406,86.70999908447266,34.929012298583984,87.60230255126953,273.9014587402344,191.3333282470703,29.049999237060547,2.930999994277954,42.53438949584961,287.367919921875,338.09375,64979000.0,5253225.0,10337425.0,2946750.0,4900000.0,3116750.0,36697650.0,50640925.0,689250.0,7031725.0,5831700.0,11332725.0
2020-11-26 00:00:00,13.19447135925293,205.60084533691406,86.70999908447266,34.929012298583984,87.60230255126953,273.9014587402344,191.3333282470703,29.049999237060547,2.930999994277954,42.53438949584961,287.367919921875,338.09375,64979000.0,5253225.0,10337425.0,2946750.0,4900000.0,3116750.0,36697650.0,50640925.0,689250.0,7031725.0,5831700.0,11332725.0
2020-11-26 06:00:00,13.19447135925293,205.60084533691406,86.70999908447266,34.929012298583984,87.60230255126953,273.9014587402344,191.3333282470703,29.049999237060547,2.930999994277954,42.53438949584961,287.367919921875,338.09375,64979000.0,5253225.0,10337425.0,2946750.0,4900000.0,3116750.0,36697650.0,50640925.0,689250.0,7031725.0,5831700.0,11332725.0
2020-11-26 12:00:00,13.19447135925293,205.60084533691406,86.70999908447266,34.929012298583984,87.60230255126953,273.9014587402344,191.3333282470703,29.049999237060547,2.930999994277954,42.53438949584961,287.367919921875,338.09375,64979000.0,5253225.0,10337425.0,2946750.0,4900000.0,3116750.0,36697650.0,50640925.0,689250.0,7031725.0,5831700.0,11332725.0
2020-11-26 18:00:00,13.19447135925293,205.60084533691406,86.70999908447266,34.929012298583984,87.60230255126953,273.9014587402344,191.3333282470703,29.049999237060547,2.930999994277954,42.53438949584961,287.367919921875,338.09375,64979000.0,5253225.0,10337425.0,2946750.0,4900000.0,3116750.0,36697650.0,50640925.0,689250.0,7031725.0,5831700.0,11332725.0
2020-11-27 00:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-27 06:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-27 12:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-27 18:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-28 00:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-28 06:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-28 12:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-28 18:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-29 00:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-29 06:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-29 12:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-29 18:00:00,13.220891952514648,206.90829467773438,87.19000244140625,35.297218322753906,88.73896789550781,276.10784912109375,195.25332641601562,27.65999984741211,2.9649999141693115,42.895992279052734,290.01593017578125,339.0352478027344,41819000.0,3628050.0,5679400.0,1711500.0,3697500.0,1952100.0,28170825.0,51958500.0,617500.0,3980350.0,4290775.0,7128525.0
2020-11-30 00:00:00,13.36071491241455,205.79312133789062,92.66000366210938,35.88975143432617,87.11912536621094,275.27301025390625,189.1999969482422,27.110000610351562,2.821000099182129,43.709625244140625,290.6074523925781,337.5343322753906,71738000.0,8266200.0,21120750.0,3863500.0,8104500.0,4173325.0,47252325.0,34310750.0,1402750.0,11583175.0,6959050.0,20968175.0
2020-11-30 06:00:00,13.36071491241455,205.79312133789062,92.66000366210938,35.88975143432617,87.11912536621094,275.27301025390625,189.1999969482422,27.110000610351562,2.821000099182129,43.709625244140625,290.6074523925781,337.5343322753906,71738000.0,8266200.0,21120750.0,3863500.0,8104500.0,4173325.0,47252325.0,34310750.0,1402750.0,11583175.0,6959050.0,20968175.0
2020-11-30 12:00:00,13.36071491241455,205.79312133789062,92.66000366210938,35.88975143432617,87.11912536621094,275.27301025390625,189.1999969482422,27.110000610351562,2.821000099182129,43.709625244140625,290.6074523925781,337.5343322753906,71738000.0,8266200.0,21120750.0,3863500.0,8104500.0,4173325.0,47252325.0,34310750.0,1402750.0,11583175.0,6959050.0,20968175.0
2020-11-30 18:00:00,13.36071491241455,205.79312133789062,92.66000366210938,35.88975143432617,87.11912536621094,275.27301025390625,189.1999969482422,27.110000610351562,2.821000099182129,43.709625244140625,290.6074523925781,337.5343322753906,71738000.0,8266200.0,21120750.0,3863500.0,8104500.0,4173325.0,47252325.0,34310750.0,1402750.0,11583175.0,6959050.0,20968175.0
2020-12-01 00:00:00,13.349249839782715,207.85037231445312,92.62999725341797,36.15697479248047,89.1530990600586,284.7942810058594,194.9199981689453,25.670000076293945,2.88700008392334,44.803489685058594,294.3320007324219,341.22607421875,74237000.0,7726125.0,14645900.0,4545250.0,9337500.0,5184725.0,30077625.0,21012500.0,864500.0,14442000.0,6880325.0,18557850.0
2020-12-01 06:00:00,13.349249839782715,207.85037231445312,92.62999725341797,36.15697479248047,89.1530990600586,284.7942810058594,194.9199981689453,25.670000076293945,2.88700008392334,44.803489685058594,294.3320007324219,341.22607421875,74237000.0,7726125.0,14645900.0,4545250.0,9337500.0,5184725.0,30077625.0,21012500.0,864500.0,14442000.0,6880325.0,18557850.0
2020-12-01 12:00:00,13.349249839782715,207.85037231445312,92.62999725341797,36.15697479248047,89.1530990600586,284.7942810058594,194.9199981689453,25.670000076293945,2.88700008392334,44.803489685058594,294.3320007324219,341.22607421875,74237000.0,7726125.0,14645900.0,4545250.0,9337500.0,5184725.0,30077625.0,21012500.0,864500.0,14442000.0,6880325.0,18557850.0
2020-12-01 18:00:00,13.349249839782715,207.85037231445312,92.62999725341797,36.15697479248047,89.1530990600586,284.7942810058594,194.9199981689453,25.670000076293945,2.88700008392334,44.803489685058594,294.3320007324219,341.22607421875,74237000.0,7726125.0,14645900.0,4545250.0,9337500.0,5184725.0,30077625.0,21012500.0,864500.0,14442000.0,6880325.0,18557850.0
2020-12-02 00:00:00,13.503277778625488,207.04287719726562,93.73999786376953,36.081905364990234,90.62345123291016,285.75836181640625,189.60667419433594,22.510000228881836,2.9140000343322754,45.11085891723633,294.7103271484375,341.9439392089844,70840000.0,5931125.0,14497200.0,2507750.0,7356000.0,4340400.0,35831775.0,37265525.0,577250.0,8438375.0,5905000.0,11481750.0
2020-12-02 06:00:00,13.503277778625488,207.04287719726562,93.73999786376953,36.081905364990234,90.62345123291016,285.75836181640625,189.60667419433594,22.510000228881836,2.9140000343322754,45.11085891723633,294.7103271484375,341.9439392089844,70840000.0,5931125.0,14497200.0,2507750.0,7356000.0,4340400.0,35831775.0,37265525.0,577250.0,8438375.0,5905000.0,11481750.0
2020-12-02 12:00:00,13.503277778625488,207.04287719726562,93.73999786376953,36.081905364990234,90.62345123291016,285.75836181640625,189.60667419433594,22.510000228881836,2.9140000343322754,45.11085891723633,294.7103271484375,341.9439392089844,70840000.0,5931125.0,14497200.0,2507750.0,7356000.0,4340400.0,35831775.0,37265525.0,577250.0,8438375.0,5905000.0,11481750.0
2020-12-02 18:00:00,13.503277778625488,207.04287719726562,93.73999786376953,36.081905364990234,90.62345123291016,285.75836181640625,189.60667419433594,22.510000228881836,2.9140000343322754,45.11085891723633,294.7103271484375,341.9439392089844,70840000.0,5931125.0,14497200.0,2507750.0,7356000.0,4340400.0,35831775.0,37265525.0,577250.0,8438375.0,5905000.0,11481750.0
2020-12-03 00:00:00,13.359175682067871,205.95655822753906,92.30999755859375,35.73066711425781,90.46803283691406,280.12310791015625,197.7933349609375,24.030000686645508,2.9670000076293945,46.096256256103516,295.1274108886719,341.8506774902344,49880000.0,6280225.0,8964925.0,4030000.0,6182000.0,3230425.0,31914000.0,21408575.0,616500.0,12565300.0,5707175.0,15720500.0
2020-12-03 06:00:00,13.359175682067871,205.95655822753906,92.30999755859375,35.73066711425781,90.46803283691406,280.12310791015625,197.7933349609375,24.030000686645508,2.9670000076293945,46.096256256103516,295.1274108886719,341.8506774902344,49880000.0,6280225.0,8964925.0,4030000.0,6182000.0,3230425.0,31914000.0,21408575.0,616500.0,12565300.0,5707175.0,15720500.0
2020-12-03 12:00:00,13.359175682067871,205.95655822753906,92.30999755859375,35.73066711425781,90.46803283691406,280.12310791015625,197.7933349609375,24.030000686645508,2.9670000076293945,46.096256256103516,295.1274108886719,341.8506774902344,49880000.0,6280225.0,8964925.0,4030000.0,6182000.0,3230425.0,31914000.0,21408575.0,616500.0,12565300.0,5707175.0,15720500.0
2020-12-03 18:00:00,13.359175682067871,205.95655822753906,92.30999755859375,35.73066711425781,90.46803283691406,280.12310791015625,197.7933349609375,24.030000686645508,2.9670000076293945,46.096256256103516,295.1274108886719,341.8506774902344,49880000.0,6280225.0,8964925.0,4030000.0,6182000.0,3230425.0,31914000.0,21408575.0,616500.0,12565300.0,5707175.0,15720500.0
2020-12-04 00:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-04 06:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-04 12:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-04 18:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-05 00:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-05 06:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-05 12:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-05 18:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-06 00:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-06 06:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-06 12:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-06 18:00:00,13.520983695983887,206.07188415527344,94.04000091552734,36.79240036010742,90.56338500976562,277.9862976074219,199.67999267578125,23.850000381469727,3.062999963760376,47.00027847290039,296.330078125,344.796630859375,50561000.0,6166500.0,11392575.0,5020750.0,5136000.0,2720075.0,22050975.0,14011025.0,737500.0,9941925.0,4833025.0,12687475.0
2020-12-07 00:00:00,13.569348335266113,206.00460815429688,94.06999969482422,37.615516662597656,90.22917938232422,283.830322265625,213.9199981689453,28.940000534057617,3.0950000286102295,45.38207244873047,298.00799560546875,344.08807373046875,55811000.0,6155000.0,9953925.0,4926750.0,5572000.0,3251925.0,42232275.0,29615925.0,654500.0,12760075.0,5212750.0,12236075.0
2020-12-07 06:00:00,13.569348335266113,206.00460815429688,94.06999969482422,37.615516662597656,90.22917938232422,283.830322265625,213.9199981689453,28.940000534057617,3.0950000286102295,45.38207244873047,298.00799560546875,344.08807373046875,55811000.0,6155000.0,9953925.0,4926750.0,5572000.0,3251925.0,42232275.0,29615925.0,654500.0,12760075.0,5212750.0,12236075.0
2020-12-07 12:00:00,13.569348335266113,206.00460815429688,94.06999969482422,37.615516662597656,90.22917938232422,283.830322265625,213.9199981689453,28.940000534057617,3.0950000286102295,45.38207244873047,298.00799560546875,344.08807373046875,55811000.0,6155000.0,9953925.0,4926750.0,5572000.0,3251925.0,42232275.0,29615925.0,654500.0,12760075.0,5212750.0,12236075.0
2020-12-07 18:00:00,13.569348335266113,206.00460815429688,94.06999969482422,37.615516662597656,90.22917938232422,283.830322265625,213.9199981689453,28.940000534057617,3.0950000286102295,45.38207244873047,298.00799560546875,344.08807373046875,55811000.0,6155000.0,9953925.0,4926750.0,5572000.0,3251925.0,42232275.0,29615925.0,654500.0,12760075.0,5212750.0,12236075.0
